Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.52537,0.76848,0.95136,1.230917136,1.1710453265049598,l3_cache=1MB_l2_cache=512kB_decode_width=2_num_fu_intALU=4
0.52537,0.76812,0.951348,1.23055912452,1.170689961993853,l3_cache=1MB_l2_cache=512kB_decode_width=2_num_fu_intALU=8
0.52545,0.81251,0.912953,1.2214945958799999,1.1151671557924336,l3_cache=1MB_l2_cache=512kB_decode_width=4_num_fu_intALU=16
0.52545,0.81215,0.914289,1.2229529664,1.1181324446968897,l3_cache=1MB_l2_cache=512kB_decode_width=4_num_fu_intALU=2
0.52545,0.81311,0.913005,1.2221119727999998,1.115794341726264,l3_cache=1MB_l2_cache=512kB_decode_width=4_num_fu_intALU=4
0.52545,0.81253,0.912912,1.22145799776,1.115083663651077,l3_cache=1MB_l2_cache=512kB_decode_width=4_num_fu_intALU=8
0.52562,0.94606,0.899336,1.3235348044800002,1.1903024969218254,l3_cache=1MB_l2_cache=512kB_decode_width=8_num_fu_intALU=16
0.52562,0.94542,0.901094,1.3255453177599998,1.1944409325616292,l3_cache=1MB_l2_cache=512kB_decode_width=8_num_fu_intALU=2
0.52562,0.94667,0.899362,1.32412167898,1.1908647214508108,l3_cache=1MB_l2_cache=512kB_decode_width=8_num_fu_intALU=4
0.52562,0.94607,0.899322,1.3235231941799999,1.1902735260363457,l3_cache=1MB_l2_cache=512kB_decode_width=8_num_fu_intALU=8
0.5319,0.63202,1.464309,1.7043385312800001,2.495678250400086,l3_cache=2MB_l2_cache=128kB_decode_width=1_num_fu_intALU=16
0.5319,0.63201,1.464328,1.7043460024800001,2.4957215731195337,l3_cache=2MB_l2_cache=128kB_decode_width=1_num_fu_intALU=2
0.5319,0.63202,1.46431,1.7043396952,2.495681659078312,l3_cache=2MB_l2_cache=128kB_decode_width=1_num_fu_intALU=4
0.5319,0.63202,1.464309,1.7043385312800001,2.495678250400086,l3_cache=2MB_l2_cache=128kB_decode_width=1_num_fu_intALU=8
0.53193,0.76811,0.951392,1.23684765568,1.1767269648327068,l3_cache=2MB_l2_cache=128kB_decode_width=2_num_fu_intALU=16
0.53193,0.76761,0.952368,1.2376403107199998,1.1786890274397848,l3_cache=2MB_l2_cache=128kB_decode_width=2_num_fu_intALU=2
0.53193,0.76846,0.951401,1.2371923463900003,1.1770660355477927,l3_cache=2MB_l2_cache=128kB_decode_width=2_num_fu_intALU=4
0.53193,0.7681,0.951401,1.23684984203,1.176740176557184,l3_cache=2MB_l2_cache=128kB_decode_width=2_num_fu_intALU=8
0.53202,0.8125,0.912979,1.22751852508,1.1206986355090134,l3_cache=2MB_l2_cache=128kB_decode_width=4_num_fu_intALU=16
0.53202,0.81213,0.914341,1.22901145515,1.1237355629133061,l3_cache=2MB_l2_cache=128kB_decode_width=4_num_fu_intALU=2
0.53202,0.81309,0.913042,1.22814192462,1.121345159138894,l3_cache=2MB_l2_cache=128kB_decode_width=4_num_fu_intALU=4
0.53202,0.8125,0.912996,1.2275413819200003,1.1207403715274327,l3_cache=2MB_l2_cache=128kB_decode_width=4_num_fu_intALU=8
0.53219,0.94604,0.899372,1.3294786715599998,1.19569589179826,l3_cache=2MB_l2_cache=128kB_decode_width=8_num_fu_intALU=16
0.53219,0.94538,0.90115,1.3315122055000002,1.1998922239863252,l3_cache=2MB_l2_cache=128kB_decode_width=8_num_fu_intALU=2
0.53219,0.94663,0.899418,1.3300773267600001,1.1962954890798259,l3_cache=2MB_l2_cache=128kB_decode_width=8_num_fu_intALU=4
0.53219,0.94603,0.899375,1.3294741125,1.1956957799296877,l3_cache=2MB_l2_cache=128kB_decode_width=8_num_fu_intALU=8
0.6022,0.63203,1.464267,1.80724225941,2.646285201459502,l3_cache=2MB_l2_cache=1MB_decode_width=1_num_fu_intALU=16
0.6022,0.63203,1.46427,1.8072459620999999,2.6462960449241666,l3_cache=2MB_l2_cache=1MB_decode_width=1_num_fu_intALU=2
0.6022,0.63203,1.464268,1.8072434936399997,2.646288815945255,l3_cache=2MB_l2_cache=1MB_decode_width=1_num_fu_intALU=4
0.6022,0.63203,1.464267,1.80724225941,2.646285201459502,l3_cache=2MB_l2_cache=1MB_decode_width=1_num_fu_intALU=8
0.60224,0.76813,0.951351,1.3037028698699997,1.240279028953694,l3_cache=2MB_l2_cache=1MB_decode_width=2_num_fu_intALU=16
0.60224,0.76762,0.95235,1.3045861710000002,1.2424226399518503,l3_cache=2MB_l2_cache=1MB_decode_width=2_num_fu_intALU=2
0.60224,0.76848,0.95136,1.3040481791999998,1.2406192757637118,l3_cache=2MB_l2_cache=1MB_decode_width=2_num_fu_intALU=4
