Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.84192,0.60003,1.230033,1.7736460843499997,2.181643214071283,l3_cache=8MB_l2_cache=1MB_decode_width=2_num_fu_intALU=2
0.84192,0.59992,1.230731,1.7745171850400001,2.1839533096614643,l3_cache=8MB_l2_cache=1MB_decode_width=2_num_fu_intALU=4
0.84192,0.59996,1.230489,1.77421747932,2.1831550919109874,l3_cache=8MB_l2_cache=1MB_decode_width=2_num_fu_intALU=8
0.84201,0.61621,1.201834,1.7525383754800001,2.1062602059566307,l3_cache=8MB_l2_cache=1MB_decode_width=4_num_fu_intALU=16
0.84201,0.61584,1.203971,1.75520912235,2.1132208822448515,l3_cache=8MB_l2_cache=1MB_decode_width=4_num_fu_intALU=2
0.84201,0.61593,1.203419,1.75451269686,2.111413915142564,l3_cache=8MB_l2_cache=1MB_decode_width=4_num_fu_intALU=4
0.84201,0.61612,1.202334,1.7531592754200003,2.1078830042528307,l3_cache=8MB_l2_cache=1MB_decode_width=4_num_fu_intALU=8
0.84217,0.66191,1.20103,1.8064452024000002,2.1695948814384725,l3_cache=8MB_l2_cache=1MB_decode_width=8_num_fu_intALU=16
0.84217,0.6618,1.201571,1.80712673687,2.1713910803476226,l3_cache=8MB_l2_cache=1MB_decode_width=8_num_fu_intALU=2
0.84217,0.66202,1.20055,1.8058553044999999,2.1680195858174747,l3_cache=8MB_l2_cache=1MB_decode_width=8_num_fu_intALU=4
0.84217,0.66184,1.201367,1.8068679816700002,2.1707115665349432,l3_cache=8MB_l2_cache=1MB_decode_width=8_num_fu_intALU=8
0.78214,0.58597,1.289958,1.7648044393799998,2.2765236050137454,l3_cache=8MB_l2_cache=256kB_decode_width=1_num_fu_intALU=16
0.78214,0.586,1.289752,1.7645613012799999,2.2758464674484826,l3_cache=8MB_l2_cache=256kB_decode_width=1_num_fu_intALU=2
0.78214,0.58605,1.289347,1.7640716719299998,2.2745005179879296,l3_cache=8MB_l2_cache=256kB_decode_width=1_num_fu_intALU=4
0.78214,0.58595,1.290044,1.76489629596,2.276793877225422,l3_cache=8MB_l2_cache=256kB_decode_width=1_num_fu_intALU=8
0.78217,0.59982,1.231198,1.7015033240200002,2.0948874895267764,l3_cache=8MB_l2_cache=256kB_decode_width=2_num_fu_intALU=16
0.78217,0.5999,1.230731,1.7009563931700002,2.0934197627225077,l3_cache=8MB_l2_cache=256kB_decode_width=2_num_fu_intALU=2
0.78217,0.59979,1.231374,1.70170961304,2.0954409730475168,l3_cache=8MB_l2_cache=256kB_decode_width=2_num_fu_intALU=4
0.78217,0.60007,1.229618,1.69962718432,2.08989217912919,l3_cache=8MB_l2_cache=256kB_decode_width=2_num_fu_intALU=8
