Total Lakage,Runtime Dynamic,CPI,Energy,EDP,label
0.77171,0.7543,1.053668,1.60790790468,1.6942011061083664,l3_cache=8MB_l2_cache=128kB_decode_width=4_num_fu_intALU=16
0.77171,0.7544,1.053845,1.60828339295,1.6948814122433926,l3_cache=8MB_l2_cache=128kB_decode_width=4_num_fu_intALU=2
0.77171,0.75429,1.053722,1.6079797720000002,1.6943636613113844,l3_cache=8MB_l2_cache=128kB_decode_width=4_num_fu_intALU=4
0.77171,0.7543,1.053701,1.6079582630099998,1.6943072296918997,l3_cache=8MB_l2_cache=128kB_decode_width=4_num_fu_intALU=8
0.77187,0.83387,1.049497,1.6852193127799997,1.7686326131046712,l3_cache=8MB_l2_cache=128kB_decode_width=8_num_fu_intALU=16
0.77187,0.83387,1.049766,1.68565125684,1.7695393772878993,l3_cache=8MB_l2_cache=128kB_decode_width=8_num_fu_intALU=2
0.77187,0.83391,1.049445,1.6851777921,1.7685014080303845,l3_cache=8MB_l2_cache=128kB_decode_width=8_num_fu_intALU=4
0.77187,0.8339,1.049444,1.68516569188,1.7684870243493147,l3_cache=8MB_l2_cache=128kB_decode_width=8_num_fu_intALU=8
0.84189,0.64163,1.404745,2.0839673023999996,2.927442648209887,l3_cache=8MB_l2_cache=1MB_decode_width=1_num_fu_intALU=16
0.84189,0.64163,1.40474,2.0839598848,2.927421808573952,l3_cache=8MB_l2_cache=1MB_decode_width=1_num_fu_intALU=2
0.84189,0.64162,1.404745,2.0839532549499995,2.927422915124737,l3_cache=8MB_l2_cache=1MB_decode_width=1_num_fu_intALU=4
0.84189,0.64164,1.404763,2.08400805339,2.9275374051042964,l3_cache=8MB_l2_cache=1MB_decode_width=1_num_fu_intALU=8
0.84192,0.76652,0.965021,1.55217837724,1.497884729782522,l3_cache=8MB_l2_cache=1MB_decode_width=2_num_fu_intALU=16
0.84192,0.76644,0.965439,1.55277347004,1.4991080661419476,l3_cache=8MB_l2_cache=1MB_decode_width=2_num_fu_intALU=2
0.84192,0.76649,0.964971,1.5520690061100002,1.497701580894973,l3_cache=8MB_l2_cache=1MB_decode_width=2_num_fu_intALU=4
0.84192,0.76651,0.96505,1.5522153715,1.497965444266075,l3_cache=8MB_l2_cache=1MB_decode_width=2_num_fu_intALU=8
0.84201,0.79782,0.939543,1.54069079769,1.4475452541340557,l3_cache=8MB_l2_cache=1MB_decode_width=4_num_fu_intALU=16
0.84201,0.79789,0.939825,1.5412190175,1.4484761631219376,l3_cache=8MB_l2_cache=1MB_decode_width=4_num_fu_intALU=2
0.84201,0.79784,0.939624,1.5408424164,1.4478125146674337,l3_cache=8MB_l2_cache=1MB_decode_width=4_num_fu_intALU=4
0.84201,0.79783,0.939602,1.54079694368,1.4477358898756154,l3_cache=8MB_l2_cache=1MB_decode_width=4_num_fu_intALU=8
0.84217,0.88695,0.936124,1.61867073088,1.515276519274309,l3_cache=8MB_l2_cache=1MB_decode_width=8_num_fu_intALU=16
